Oh   wait a minute  What about a lid for the pan ? , I'm sorry  I forgot to show you the lid  It comes with the pan
Well   the bigger the better   I think , Look at this one  It's our biggest pan
Oh   this is nice and light  But it has an aluminum handle , Try this one  Same aluminum pan   but with a heat-resistant bamboo handle
Cash  Oh   I almost forgot  I need a lid   too , I'm so sorry  A lid comes with the pan  Here it is
I've already got a small pan  I need a big one , Well   this one might work for you
Yes   it's very lightweight  But I don't want this aluminum handle , Here's a similar aluminum pan  But it has a heat-resistant handle
Cash  But first   I need a lid for this pan , Oh   no problem  Here's the lid that comes with the pan
Something made in the ' 20s would be nice , We had seven   but we sold one this morning
Oh   these are great  I think I'll take this one , Yes   that one is very nice
That doesn't surprise me , Even if it doesn't work   it's a beautiful collectible
Actually   I was thinking about something from the 1920s , We still have six left
I love the dancing figures  I'll take this music box , Yes   I think you'll be very satisfied with that one
I was just hoping , It's amazing that these things still work as well as they do
How much do the roses cost ? , $ 20 a dozen
Give me a dozen , Very good  Would you like anything else ?
I need to buy some flowers for my wife , Perhaps you'd be interested in red roses
I like the sound of that , Yes   that is today's sale price
No   thank you , These roses should make your wife very happy
What are the roses going for ? , They're only $ 20 a dozen
Okay   give me the roses , Could I interest you in anything else ?
It's my wife's birthday  I need to buy some flowers for her , Most women love red roses for their birthday
Now   that's a price that I like , You're in luck today because the roses are on sale
No   the roses are good enough , Women love roses   so your wife will be very happy
I need to look for a new bedroom set , Where are you going to go look for one ?
No   I'm not sure where they sell nice bedroom sets , Do you want to know where I got mine from ?
Is IKEA affordable ? , Not at all   but you get what you pay for
I'm trying to buy a new bedroom set , What store are you going to ?
I have no idea where to find one , Would you like me to tell you where I got mine
Is the furniture at IKEA cheap ? , They're not cheap   but neither is their furniture
I want to have a different color carpet , If you agree to pay more money   you could upgrade the carpet
I was also wondering if it would be possible to pick a different paint color , Bring me a paint sample to look at   and I will consider it
I'm going to have to do some shopping today , Oh yeah ? What do you need to go shopping for ?
I have no clue , There's no particular place that you want to look at ?
Please do , I bought mine from IKEA
I would like to discuss purchasing a home with you , I can help you  What location are you looking for ?
We would like a smaller cozy cottage with 2 bedrooms and 1 bathroom , Is living in a particular school district important to you ?
We really want to live in a lakeside home with a dock for our boat , Now that I have an idea of what you want   I can begin my search
A pipe broke in my wall   and water is leaking , Is the water causing any damage ?
